SourceTable,PointID,MeasuringAgency,DataSource
WellData,UC-0029,,"CT890 also at same site, cinfusing records not sure which well is correct, this one has a log"
WellData,UC-0031,,"depth made up by GCR, no actual data, assume similar to well K-14 (UC 30)"
WaterLevels,UC-0068,USGS,A
WaterLevels,UC-0068,USGS,A
WaterLevels,UC-0068,USGS,A
WaterLevels,UC-0068,USGS,A
WaterLevels,UC-0068,USGS,A
WellData,UC-0068,,Some data from USGS. Overlapping site data.
WaterLevels,UC-0069,USGS,A
WaterLevels,UC-0069,USGS,A
WaterLevels,UC-0069,USGS,A
WaterLevels,UC-0069,USGS,A
WaterLevels,UC-0069,USGS,A
WaterLevels,UC-0069,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0070,USGS,A
WaterLevels,UC-0072,USGS,A
WaterLevels,UC-0073,USGS,A
WaterLevels,UC-0073,USGS,A
WaterLevels,UC-0073,USGS,A
WaterLevels,UC-0073,USGS,A
WaterLevels,UC-0073,USGS,A
WaterLevels,UC-0073,USGS,A
WaterLevels,UC-0073,USGS,A
WaterLevels,UC-0074,USGS,A
WaterLevels,UC-0075,USGS,A
WaterLevels,UC-0075,USGS,A
WaterLevels,UC-0075,USGS,A
WaterLevels,UC-0075,USGS,A
WaterLevels,UC-0075,USGS,A
WaterLevels,UC-0075,USGS,A
WaterLevels,UC-0075,USGS,A
WaterLevels,UC-0076,USGS,A
WaterLevels,UC-0076,USGS,A
WaterLevels,UC-0076,USGS,A
WaterLevels,UC-0076,USGS,A
WaterLevels,UC-0076,USGS,A
WaterLevels,UC-0077,USGS,A
WaterLevels,UC-0077,USGS,A
WaterLevels,UC-0077,USGS,A
WaterLevels,UC-0077,USGS,A
WaterLevels,UC-0077,USGS,A
WaterLevels,UC-0077,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,NESWCD,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,NESWCD,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,NESWCD,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0078,USGS,A
WaterLevels,UC-0079,USGS,A
WaterLevels,UC-0079,USGS,A
WaterLevels,UC-0079,USGS,A
WaterLevels,UC-0079,USGS,A
WaterLevels,UC-0079,USGS,A
WaterLevels,UC-0083,USGS,A
WaterLevels,UC-0083,USGS,A
WaterLevels,UC-0083,USGS,A
WaterLevels,UC-0083,USGS,A
WaterLevels,UC-0084,USGS,A
WaterLevels,UC-0084,USGS,A
WaterLevels,UC-0084,USGS,A
WaterLevels,UC-0084,USGS,A
WaterLevels,UC-0084,USGS,A
WaterLevels,UC-0084,USGS,A
WaterLevels,UC-0084,USGS,A
WaterLevels,UC-0084,USGS,A
WaterLevels,UC-0084,USGS,A
WaterLevels,UC-0085,USGS,A
WaterLevels,UC-0085,USGS,A
WaterLevels,UC-0085,USGS,A
WaterLevels,UC-0085,USGS,A
WaterLevels,UC-0085,USGS,A
WaterLevels,UC-0085,USGS,A
WaterLevels,UC-0086,USGS,A
WaterLevels,UC-0086,USGS,A
WaterLevels,UC-0086,USGS,A
WaterLevels,UC-0086,USGS,A
WaterLevels,UC-0086,USGS,A
WaterLevels,UC-0086,USGS,A
WaterLevels,UC-0086,USGS,A
WaterLevels,UC-0087,USGS,A
WaterLevels,UC-0087,USGS,A
WaterLevels,UC-0087,USGS,A
WaterLevels,UC-0087,USGS,A
WaterLevels,UC-0087,USGS,A
WaterLevels,UC-0087,USGS,A
WaterLevels,UC-0087,USGS,A
WaterLevels,UC-0088,USGS,
WaterLevels,UC-0089,USGS,A
WaterLevels,UC-0090,USGS,A
WaterLevels,UC-0090,USGS,A
WaterLevels,UC-0090,USGS,A
WaterLevels,UC-0090,USGS,A
WaterLevels,UC-0090,USGS,A
WaterLevels,UC-0090,USGS,A
WaterLevels,UC-0090,USGS,A
WaterLevels,UC-0091,USGS,A
WaterLevels,UC-0091,USGS,A
WaterLevels,UC-0091,USGS,A
WaterLevels,UC-0091,USGS,A
WaterLevels,UC-0091,USGS,A
WaterLevels,UC-0091,USGS,A
WaterLevels,UC-0091,USGS,A
WaterLevels,UC-0091,USGS,A
WaterLevels,UC-0092,USGS,A
WaterLevels,UC-0092,USGS,A
WaterLevels,UC-0092,USGS,A
WaterLevels,UC-0092,USGS,A
WaterLevels,UC-0092,USGS,A
WaterLevels,UC-0092,USGS,A
WaterLevels,UC-0092,USGS,A
WaterLevels,UC-0093,USGS,A
WaterLevels,UC-0093,USGS,A
WaterLevels,UC-0093,USGS,A
WaterLevels,UC-0093,USGS,A
WaterLevels,UC-0093,USGS,A
WaterLevels,UC-0094,USGS,A
WaterLevels,UC-0094,USGS,A
WaterLevels,UC-0094,USGS,A
WaterLevels,UC-0094,USGS,A
WaterLevels,UC-0094,USGS,A
WaterLevels,UC-0094,USGS,A
WaterLevels,UC-0094,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WaterLevels,UC-0095,USGS,A
WellData,UC-0095,,Some data from USGS. Overlapping site data.
WaterLevels,UC-0096,USGS,A
WaterLevels,UC-0096,USGS,A
WaterLevels,UC-0096,USGS,A
WaterLevels,UC-0096,USGS,A
WaterLevels,UC-0096,USGS,A
WaterLevels,UC-0096,USGS,A
WaterLevels,UC-0096,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WaterLevels,UC-0134,USGS,A
WellData,UC-0134,,Some data from USGS. Overlapping site data.
WaterLevels,UC-0136,USGS,A
WaterLevels,UC-0136,USGS,A
WaterLevels,UC-0136,USGS,A
WaterLevels,UC-0136,USGS,A
WaterLevels,UC-0136,USGS,A
WaterLevels,UC-0136,USGS,A
WaterLevels,UC-0136,USGS,A
WaterLevels,UC-0138,USGS,A
WaterLevels,UC-0138,USGS,A
WaterLevels,UC-0138,USGS,A
WellData,UC-0138,,Some data from USGS. Overlapping site data.
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WaterLevels,UC-0139,USGS,A
WellData,UC-0139,,Some data from USGS. Overlapping site data.
WellData,WL-0007,,MJ Darr (July 2006) Pump Test of WL-0007.
WellData,WL-0009,,Some WL's from Lee Foster Well Services
WellData,WL-0010,,Some WL's from Lee Foster Well Services
WaterLevels,WL-0034,USGS,A
WaterLevels,WL-0034,SNL,A
WellData,WL-0034,,SNL report for manual water level and water quality
WellData,WL-0077,,Sandia Natl. Labs Report SAND2018-12018 Water Assessment in the NM Permian Basin
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
WaterLevels,WL-0086,Bayard,A
