PointID,SiteNames,Easting,Northing,LocationNotes,CoordinateNotes,MeasuringPoint,WD_MPHeight,WellDepth,WL_MPHeight,DateMeasured,DepthToWater,LevelStatus,MeasurementMethod,SiteNotes,EquipmentType,Model,SerialNo,HangingCableLength,RecordingInterval,DateInstalled,EquipmentNotes
NM-04555,,233506,3553820,"From intersection of CR34 and Hermanas Rd, go south for 1.0 miles. Go west on Elote road. New agricultural fields -- well is gone!",Elevation from 4.5m SPADTM. Lat/LongDD updated 5/27/2020,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,600,0,2012-03-11,180.21,A,T,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1966-10-25,41.6,,U,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1967-01-26,41.56,,S,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1968-02-02,41.71,,U,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1969-02-07,43.11,,S,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1970-12-21,80.87,P,U,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1971-02-10,46.89,P,S,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1972-02-10,82.91,,U,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1972-03-08,46.8,P,U,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1977-02-17,43.01,,U,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1982-02-02,76.27,,U,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1982-02-18,44.29,,U,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1992-02-05,90.6,,U,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,1997-02-25,49.15,,S,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,2002-02-20,50.17,,S,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,2007-03-13,49.58,R,S,,,,,,,,
NM-04622,6082; 6082,219852,3555600,,"Original data in Lat/Long NAD83 decimal degrees from USGS 32.10203578 , -107.96864547",WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,,0,2012-03-10,49.8,A,S,,,,,,,,
NM-07537,1560,229171,3607476,"From the junction of 180 and Dwyer road, go north 11.2 miles. Well is visible on left side of road. About 250 feet under windmill tower and solar panels.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Edge of hole in cap for pump wires. (USGS WLs reported bgs.),0.2,,0,1971-04-23,31.03,,U,,,,,,,,
NM-07537,1560,229171,3607476,"From the junction of 180 and Dwyer road, go north 11.2 miles. Well is visible on left side of road. About 250 feet under windmill tower and solar panels.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Edge of hole in cap for pump wires. (USGS WLs reported bgs.),0.2,,0,1972-11-15,27.48,,U,,,,,,,,
NM-07537,1560,229171,3607476,"From the junction of 180 and Dwyer road, go north 11.2 miles. Well is visible on left side of road. About 250 feet under windmill tower and solar panels.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Edge of hole in cap for pump wires. (USGS WLs reported bgs.),0.2,,0,1982-02-12,30.17,,U,,,,,,,,
NM-07537,1560,229171,3607476,"From the junction of 180 and Dwyer road, go north 11.2 miles. Well is visible on left side of road. About 250 feet under windmill tower and solar panels.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Edge of hole in cap for pump wires. (USGS WLs reported bgs.),0.2,,0,1992-01-07,33.71,P,U,,,,,,,,
NM-07537,1560,229171,3607476,"From the junction of 180 and Dwyer road, go north 11.2 miles. Well is visible on left side of road. About 250 feet under windmill tower and solar panels.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Edge of hole in cap for pump wires. (USGS WLs reported bgs.),0.2,,0,1997-02-07,43.31,,S,,,,,,,,
NM-07537,1560,229171,3607476,"From the junction of 180 and Dwyer road, go north 11.2 miles. Well is visible on left side of road. About 250 feet under windmill tower and solar panels.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Edge of hole in cap for pump wires. (USGS WLs reported bgs.),0.2,,0,2002-02-12,41.65,,S,,,,,,,,
NM-07537,1560,229171,3607476,"From the junction of 180 and Dwyer road, go north 11.2 miles. Well is visible on left side of road. About 250 feet under windmill tower and solar panels.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Edge of hole in cap for pump wires. (USGS WLs reported bgs.),0.2,,0,2007-03-31,23.28,,S,,,,,,,,
NM-07537,1560,229171,3607476,"From the junction of 180 and Dwyer road, go north 11.2 miles. Well is visible on left side of road. About 250 feet under windmill tower and solar panels.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Edge of hole in cap for pump wires. (USGS WLs reported bgs.),0.2,,0,2012-02-23,26.49,A,T,,,,,,,,
NM-07537,1560,229171,3607476,"From the junction of 180 and Dwyer road, go north 11.2 miles. Well is visible on left side of road. About 250 feet under windmill tower and solar panels.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Edge of hole in cap for pump wires. (USGS WLs reported bgs.),0.2,,0.2,2020-02-17,49.3,R,S,Turned solar off 40 minutes prior,,,,,,,
NM-07567,1562,226096,3607937,"From junction of US 180 and Perrin Rd, drive north on Perrin Rd 9.6 miles. Park at gate. Park on Perrin and walk through gate. Walk S-SW for 600 ft to well on berm.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,TOC pump column (inside turbine).  (USGS WLs reported bgs.),1.5,,0,1963-06-19,13.96,,U,,,,,,,,
NM-07567,1562,226096,3607937,"From junction of US 180 and Perrin Rd, drive north on Perrin Rd 9.6 miles. Park at gate. Park on Perrin and walk through gate. Walk S-SW for 600 ft to well on berm.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,TOC pump column (inside turbine).  (USGS WLs reported bgs.),1.5,,0,1982-02-12,11.39,,U,,,,,,,,
NM-07567,1562,226096,3607937,"From junction of US 180 and Perrin Rd, drive north on Perrin Rd 9.6 miles. Park at gate. Park on Perrin and walk through gate. Walk S-SW for 600 ft to well on berm.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,TOC pump column (inside turbine).  (USGS WLs reported bgs.),1.5,,0,1992-01-07,12.99,,U,,,,,,,,
NM-07567,1562,226096,3607937,"From junction of US 180 and Perrin Rd, drive north on Perrin Rd 9.6 miles. Park at gate. Park on Perrin and walk through gate. Walk S-SW for 600 ft to well on berm.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,TOC pump column (inside turbine).  (USGS WLs reported bgs.),1.5,,0,1997-02-06,13.15,,S,,,,,,,,
NM-07567,1562,226096,3607937,"From junction of US 180 and Perrin Rd, drive north on Perrin Rd 9.6 miles. Park at gate. Park on Perrin and walk through gate. Walk S-SW for 600 ft to well on berm.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,TOC pump column (inside turbine).  (USGS WLs reported bgs.),1.5,,0,2002-02-12,19.05,,S,,,,,,,,
NM-07567,1562,226096,3607937,"From junction of US 180 and Perrin Rd, drive north on Perrin Rd 9.6 miles. Park at gate. Park on Perrin and walk through gate. Walk S-SW for 600 ft to well on berm.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,TOC pump column (inside turbine).  (USGS WLs reported bgs.),1.5,,0,2007-03-31,14.47,,S,,,,,,,,
NM-07567,1562,226096,3607937,"From junction of US 180 and Perrin Rd, drive north on Perrin Rd 9.6 miles. Park at gate. Park on Perrin and walk through gate. Walk S-SW for 600 ft to well on berm.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,TOC pump column (inside turbine).  (USGS WLs reported bgs.),1.5,,0,2012-02-23,15.88,A,T,,,,,,,,
NM-07567,1562,226096,3607937,"From junction of US 180 and Perrin Rd, drive north on Perrin Rd 9.6 miles. Park at gate. Park on Perrin and walk through gate. Walk S-SW for 600 ft to well on berm.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,TOC pump column (inside turbine).  (USGS WLs reported bgs.),1.5,,1.5,2020-02-17,16.05,,S,,,,,,,,
NM-28439,Ramon Corrals,268701,3530401,"E on NM 9 from Columbus 2.5 miles, turn north at cattle guard go 0.6 miles, turn east on paved road CR B003 Pol Ranch Road.  Go 10.6 miles, turn left north at Ramon Corrals sign follow faint 2 track 1.4 miles across flats look for solar well. Not accessible if wet!",Elevation from 4.5m SPADTM,TOC; wedge up w/screwdriver to make crack for steel tape,1.05,184,1.05,2020-02-18,79.15,,S,Last dry spot,,,,,,,
NM-28442,Well near NM-01979,232083,3550982,"Well located 0.2 miles west of NM-01979. (To NM-01979: From the intersection of CR34 and Hermanas rd, go south on Hermanas rd for 2.6 miles. Go south into fields beyond red gate for about 0.25 miles. Well located next to power poles.)",Elevation from 4.5m SPADTM,No measuring point recorded on well inventory.,0,,0,2020-01-22,106.88,K,S,,,,,,,,
WL-0200,Healy Deming 01,234488,3555883,"From main intersection in Deming (Pine and Gold), go south on NM 11 for 9.1 miles. Go west on Sunshine Rd SW for 4 miles, go south on Hermanas for 4.6 miles. Meet Tony at the trees and tan workshop. From there, go north on Hermanas Rd for 2.7 miles. Go east on C034 for 0.2 miles. Well located near red bldg w/blue pipes.", Elevation from 4.5m DEM,Remove spigot at base of tank.,0.81,,,,,,,,,,,,,,
WL-0202,Healy Deming 03,232579,3553588,"From main intersection in Deming (Pine and Gold), go south on NM 11 for 9.1 miles. Go west on Sunshine Rd SW for 4 miles, go south on Hermanas for 4.6 miles. Meet Tony at the trees and tan workshop. From there go north on Hermanas Rd for 1.5 miles, go west on B015 (between a red building and red pipe fence) for 0.8 miles. Go south on dirt road for 0.5 miles. Well is located near little red building with the blue pipes.", Elevation from 4.5m DEM,Could not access well for measurement.,,,,,,,,,,,,,,,
WL-0221,McSherry #1,252103,3573253,"From I-10 and Rt 11 intersection, go 4.4 miles east on Rt 549 to Hwy 377, turn left and go 2.9 miles, past McSherry Farm driveway. Well on right near shed. Well head in open along Hwy 377 near irrigation shed.", Elevation from 4.5m SPADTM,Airline for measurement. No MP height given. Entered zero for MP height for calculated fields.,0,,,,,,,,,,,,,,
WL-0222,McSherry #2,251355,3573082,"From I-10 and Rt 11 intersection, go 4.4 miles east on Rt 549 to Hwy 377. Turn left and go 2.8 miles to McSherry Farm driveway. Well to right under trees at SW corner of first field. Well under trees at SW corner of ag field.", Elevation from 4.5m SPADTM,Airline. No MP or height given. Entered zero for MP height for calculated fields.,0,,,,,,,,,,,,,,
WL-0223,McSherry #3,251331,3572691,"From I-10 and Rt 11 intersection, go 4.4 miles east on Rt 549 to Hwy 377. Turn left onto 377 and go 2.8 miles to McSherry Farm driveway past ranch HQ. Take dirt road to east, well to right under trees.", Elevation from 4.5m SPADTM,Airline. No MP or height given. Entered zero for calculated fields.,0,,,,,,,,,,,,,,
WL-0224,McSherry #4,251420,3572035,"From McSherry Farm HQ, take dirt road in SW corner past trees, turn left, follow trees 250 yards. Well on left under trees.", Elevation from 4.5m SPADTM,Airline. No MP or height given. Entered zero for MP height for calculated fields.,0,,,,,,,,,,,,,,
WL-0225,McSherry #5,251298,3571600,"From McSherry Farm HQ, take dirt road in SW corner past trees, turn left, follow track through Mimbres River (approximately 1500 ft) to ag fields. Well head in open to left.", Elevation from 4.5m SPADTM,No access to measure well. Entered zero for MP height for calculated fields.,0,,,,,,,,,,,,,,
WL-0226,McSherry #6,250793,3571385,"From McSherry Farm HQ, take dirt road in SW corner, past trees and turn left, cross Mimbres River to open ag fields. Continue past first field, turn right, well in open to the left.", Elevation from 4.5m SPADTM,Airline. No MP or height given. Entered zero for MP height for calculated fields.,0,,,,,,,,,,,,,,
WL-0227,McSherry #7,250769,3571388,"From McSherry Farm HQ, take dirt road in SW corner, past trees, turn left, cross Mimbres River to open ag fields. At end of first field, turn right, go 1,000 ft, take dirt road to well.", Elevation from 4.5m SPADTM,TOC; cap on TOC can be removed,5.11,229,5.11,2021-03-22,96.13,,T,,Pressure transducer,DI802 20m,CC309,230,12,2021-06-22 00:00:00.000,Recording @ 12 am/pm
